time_period,time_identifier,geographic_level,country_code,country_name,version,sex,disadvantage,ethnicity_minor,sen,number_of_students_potential,number_of_students_level3,number_of_students_alev,number_of_students_acad,number_of_students_agen,number_of_students_tlev,aps_per_entry_alev,aps_per_entry_grade_alev,aps_per_entry_acad,aps_per_entry_grade_acad,aps_per_entry_agen,aps_per_entry_grade_agen,aps_per_entry_tlev,aps_per_entry_grade_tlev,pc_achieving_atleast_two_substantial_lev3,pc_achieving_atleast_two_alev,pc_achieving_atleast_two_substantial_lev3_acad,entered_for_one_or_more_alev_or_applied,aps_per_entry_best3,aps_per_entry_grade_best3,pc_achieving_3_astar_to_a_alev,pc_achieving_aab_or_better_alev,entered_for_one_or_more_alev,pc_achieving_aab_or_better_atleast_two_facilitating_alev,entered_any_level3_vocational_excluding_applied_generals,pc_level3_vocational_students_entered_tech_levels,entered_any_level3_vocational_excluding_tech_levels,pc_level3_vocational_students_entered_applied_generals,number_of_students_highest_entry_was_l2,pc_level2_vocational_students_entered_technicalcertificate,number_of_students_technicalcertificate,aps_per_entry_technicalcertificate,aps_per_entry_grade_technicalcertificate
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Any other ethnic group,All,2452,1755,1234,1258,790,42,32.4875,C+,32.5198,C+,30.0672,Dist-,29.6094,Merit+,91.795,83.874,82.512,927,32.9522,C+,8.63,16.289,927,11.758,235,17.872,966,82.091,252,2.778,8,4.75,L2Pass-
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Any other ethnic group,All,2251,1623,1190,1206,662,47,31.677,C+,31.6801,C+,28.9983,Merit+,28.9103,Merit+,93.715,84.79,83.997,915,32.3315,C+,8.962,15.628,915,11.257,220,21.364,814,81.572,233,3.433,12,5.9186,L2Merit
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Any other ethnic group,All,2106,1559,1139,1163,651,45,31.0352,C,31.052,C,29.4476,Merit+,23.622,Merit,93.329,85.075,83.749,879,31.5055,C,6.257,13.197,879,8.419,185,24.324,784,83.291,115,3.478,c,c,c
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Any other ethnic group,All,1995,1475,1032,1048,625,54,35.1388,B-,35.1413,B-,30.8096,Dist-,31.0042,Dist-,94.983,88.372,87.309,801,35.335,B-,13.358,21.223,801,14.607,182,29.67,749,83.445,43,4.651,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Any other ethnic group,All,1631,1228,991,1011,392,39,39.3762,B,39.2974,B,33.4063,Dist,29.4972,Merit+,92.345,85.772,84.174,796,38.9447,B,19.975,31.91,796,21.106,312,12.5,640,61.406,77,2.597,7,4.8913,L2Pass
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Any other ethnic group,All,2566,1441,908,937,688,127,31.0169,C,30.8954,C,28.0161,Merit+,28.3119,Merit+,87.925,81.498,79.402,695,31.6643,C,10.36,17.986,695,14.964,291,43.643,856,82.593,346,7.803,34,5.3062,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Any other ethnic group,All,2424,1498,914,942,684,127,30.7058,C,30.5598,C,26.7097,Merit+,26.5799,Merit,87.917,82.713,80.892,702,31.3343,C,10.256,18.376,702,16.524,305,41.639,867,82.007,292,5.479,24,5.3833,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Any other ethnic group,All,2227,1309,818,847,599,128,30.2291,C,30.265,C,27.8204,Merit+,27.4977,Merit+,90.909,82.518,80.047,624,30.8333,C,10.096,17.308,624,14.423,280,45.714,750,81.2,190,4.211,8,5.0156,L2Pass
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Any other ethnic group,All,2124,1271,788,813,598,140,34.3606,C+,34.3104,C+,29.1866,Merit+,30.9872,Dist-,92.762,82.234,79.951,578,35.3057,B-,19.204,27.336,578,22.145,288,48.611,741,80.702,76,5.263,4,6.8077,L2Dist-
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Any other ethnic group,All,1583,961,710,732,331,72,37.0132,B-,36.96,B-,29.185,Merit+,32.8621,Dist-,89.386,86.338,84.29,574,37.2067,B-,20.035,31.359,574,26.655,362,19.89,608,55.921,134,5.224,11,5.3289,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Any other ethnic group,All,6662,5049,3997,4079,1684,194,35.3737,B-,35.4008,B-,29.7557,Merit+,29.4047,Merit+,93.999,87.616,86.835,3215,35.9399,B-,16.33,24.697,3215,20.56,647,29.985,2111,80.625,502,6.375,38,5.1042,L2Pass
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Any other ethnic group,All,6485,5052,3998,4076,1606,242,34.508,C+,34.5338,C+,28.4747,Merit+,29.8483,Merit+,92.518,86.743,85.77,3209,35.1459,B-,15.332,23.621,3209,18.947,673,35.958,2026,80.8,502,5.777,36,4.9531,L2Pass
202223,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Any other ethnic group,All,6146,4736,3720,3790,1577,213,34.1935,C+,34.2961,C+,29.5099,Merit+,28.154,Merit+,93.834,88.118,87.203,3017,34.5907,C+,13.159,21.909,3017,17.865,611,34.861,1958,81.256,274,4.015,11,5.1463,L2Pass
202122,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Any other ethnic group,All,5848,4439,3461,3535,1464,216,37.6441,B-,37.7077,B-,31.0748,Dist-,30.3223,Dist-,96.441,88.818,87.808,2795,37.8855,B-,19.714,30.34,2795,22.755,569,37.961,1804,81.208,115,6.087,7,5.9286,L2Merit
202021,Academic year,National,E92000001,England,Final,All,Non-Disadvantaged,Any other ethnic group,All,4482,3467,2943,3016,866,137,40.5749,B,40.6212,B,32.5586,Dist-,33.773,Dist,93.972,89.161,88.064,2456,40.4954,B,25.285,37.011,2456,28.95,799,17.272,1511,58.372,215,8.372,24,5.0618,L2Pass
202425,Academic year,National,E92000001,England,Provisional,Female,Non-Disadvantaged,Any other ethnic group,All,3197,2564,2118,2153,826,58,35.4342,B-,35.4976,B-,30.7174,Dist-,30.1319,Dist-,95.047,88.527,87.738,1694,35.8737,B-,13.459,22.255,1694,17.237,299,19.398,1039,79.692,221,4.977,14,5.4057,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Any other ethnic group,All,3078,2515,2063,2095,803,64,35.0765,B-,35.119,B-,29.4315,Merit+,31.4672,Dist-,94.712,87.833,87.255,1646,35.6318,B-,14.216,23.147,1646,16.889,275,23.273,999,80.681,199,3.015,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Any other ethnic group,All,2957,2431,2000,2026,788,49,34.5238,C+,34.6307,C+,30.328,Dist-,29.5274,Merit+,94.776,88.05,87.364,1611,34.8148,C+,13.035,20.981,1611,16.201,239,20.502,962,81.913,80,2.5,c,c,c
202122,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Any other ethnic group,All,2859,2323,1925,1952,712,59,37.8561,B-,37.9627,B-,31.5994,Dist-,29.6186,Merit+,97.116,89.558,88.986,1565,37.9659,B-,16.933,28.946,1565,19.425,216,27.315,860,82.791,44,11.364,5,5.9,L2Merit
202021,Academic year,National,E92000001,England,Final,Female,Non-Disadvantaged,Any other ethnic group,All,2235,1832,1605,1641,433,54,40.9556,B,41.0267,B,33.5846,Dist,34.1706,Dist,95.087,89.034,87.995,1343,40.7645,B,24.051,37.528,1343,26.88,351,15.385,715,61.119,90,10,9,4.8286,L2Pass-
202425,Academic year,National,E92000001,England,Provisional,Male,Non-Disadvantaged,Any other ethnic group,All,3465,2485,1879,1926,858,136,35.3067,B-,35.2943,B-,28.8867,Merit+,29.1209,Merit+,92.918,86.589,85.826,1521,36.0136,B-,19.527,27.416,1521,24.26,348,39.08,1072,81.53,281,7.473,24,4.9286,L2Pass
202324,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Any other ethnic group,All,3407,2537,1935,1981,803,178,33.9108,C+,33.917,C+,27.5357,Merit+,29.2988,Merit+,90.343,85.581,84.2,1563,34.6343,C+,16.507,24.12,1563,21.113,398,44.724,1027,80.915,303,7.591,28,4.8105,L2Pass-
202223,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Any other ethnic group,All,3189,2305,1720,1764,789,164,33.8168,C+,33.9168,C+,28.7149,Merit+,27.7677,Merit+,92.842,88.198,87.018,1406,34.3338,C+,13.3,22.973,1406,19.772,372,44.086,996,80.622,194,4.639,9,5.4714,L2Pass+
202122,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Any other ethnic group,All,2989,2116,1536,1583,752,157,37.3796,B-,37.3919,B-,30.5992,Dist-,30.5675,Dist-,95.699,87.891,86.355,1230,37.7832,B-,23.252,32.114,1230,26.992,353,44.476,944,79.767,71,2.817,2,6,L2Merit
202021,Academic year,National,E92000001,England,Final,Male,Non-Disadvantaged,Any other ethnic group,All,2247,1635,1338,1375,433,83,40.1255,B,40.1425,B,31.5578,Dist-,33.5344,Dist,92.722,89.312,88.145,1113,40.1707,B,26.774,36.388,1113,31.447,448,18.75,796,55.905,125,7.2,15,5.213,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,All,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,All,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Female,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Male,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Male,Unknown disadvantaged status,Any other ethnic group,All,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,All,All,Asian or Asian British,All,69063,54214,41892,42581,19559,2309,35.0516,B-,35.1246,B-,30.5961,Dist-,29.7174,Merit+,94.286,87.914,87.001,33440,35.8262,B-,17.18,25.972,33440,21.773,5480,42.153,22607,87.535,5187,6.478,411,5.1485,L2Pass
202324,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British,All,66399,53229,40899,41518,18373,2457,34.2853,C+,34.341,C+,29.6113,Merit+,29.1265,Merit+,93.372,87.454,86.596,32710,35.032,B-,16.472,24.699,32710,20.642,5682,43.259,21426,86.857,4803,7.454,464,5.3218,L2Pass+
202223,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British,All,62986,50087,38646,39228,17578,2705,33.8231,C+,33.9135,C+,29.7858,Merit+,29.1382,Merit+,94.304,87.502,86.599,30984,34.4,C+,15.463,23.289,30984,18.987,5574,48.529,20327,87.455,2731,7.25,230,5.6413,L2Merit-
202122,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British,All,61181,48127,36319,36792,17126,2725,37.4755,B-,37.5452,B-,31.9356,Dist-,30.6793,Dist-,96.636,88.582,87.921,28829,38.0579,B-,22.203,32.266,28829,25.561,5541,49.197,19642,87.242,1199,8.841,116,5.6557,L2Merit-
202021,Academic year,National,E92000001,England,Final,All,All,Asian or Asian British,All,50618,40083,33713,34278,10859,1608,40.2477,B,40.2969,B,32.7498,Dist-,32.0545,Dist-,94.187,89.746,88.742,27992,40.1178,B,26.318,37.9,27992,30.109,8723,18.445,17419,62.845,2087,8.912,214,5.2356,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,Female,All,Asian or Asian British,All,33818,28265,22354,22667,10163,831,34.9695,C+,35.057,B-,31.8673,Dist-,28.5165,Merit+,95.355,88.15,87.325,17644,35.7836,B-,15.031,24.048,17644,18.856,2251,36.917,11454,88.938,1918,3.702,97,5.2245,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British,All,32324,27475,21820,22087,9369,924,34.5026,C+,34.5867,C+,31.138,Dist-,28.4762,Merit+,94.952,87.892,87.21,17258,35.2663,B-,15.065,23.566,17258,18.571,2361,39.178,10641,88.178,1791,5.639,133,5.2876,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British,All,30851,26042,20786,21009,9000,907,33.9484,C+,34.0748,C+,31.0372,Dist-,29.1553,Merit+,95.392,88.098,87.51,16495,34.5331,C+,13.483,21.673,16495,16.423,2180,41.606,10141,88.867,863,4.171,44,5.5,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British,All,29910,25281,19775,19994,8881,925,37.6442,B-,37.7327,B-,33.1304,Dist-,29.8091,Merit+,97.354,88.733,88.226,15562,38.2421,B-,20.544,31.281,15562,23.185,2090,44.258,9921,89.537,378,8.201,36,5.6535,L2Merit-
202021,Academic year,National,E92000001,England,Final,Female,All,Asian or Asian British,All,25460,21339,18319,18566,5672,647,40.7636,B,40.8185,B,34.4923,Dist,32.0357,Dist-,95.281,90.076,89.368,15139,40.6381,B,25.675,38.18,15139,28.324,3816,16.981,8523,66.62,834,7.914,75,5.6093,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,Male,All,Asian or Asian British,All,35245,25949,19538,19914,9396,1478,35.1435,B-,35.2003,B-,29.2554,Merit+,30.4715,Dist-,93.121,87.645,86.633,15796,35.8736,B-,19.581,28.121,15796,25.032,3229,45.804,11153,86.093,3269,8.106,314,5.1257,L2Pass
202324,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British,All,34075,25754,19079,19431,9004,1533,34.0423,C+,34.0656,C+,28.0799,Merit+,29.5723,Merit+,91.687,86.954,85.899,15452,34.7703,C+,18.043,25.964,15452,22.955,3321,46.161,10785,85.554,3012,8.533,331,5.3357,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British,All,32135,24045,17860,18219,8578,1798,33.68,C+,33.7289,C+,28.5238,Merit+,29.1286,Merit+,93.125,86.809,85.548,14489,34.2485,C+,17.717,25.129,14489,21.906,3394,52.976,10186,86.049,1868,8.672,186,5.6734,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British,All,31271,22846,16544,16798,8245,1800,37.2777,B-,37.3245,B-,30.6733,Dist-,31.1718,Dist-,95.842,88.401,87.558,13267,37.8418,B-,24.15,33.421,13267,28.349,3451,52.188,9721,84.899,821,9.135,80,5.6566,L2Merit-
202021,Academic year,National,E92000001,England,Final,Male,All,Asian or Asian British,All,25158,18744,15394,15712,5187,961,39.6439,B,39.6845,B,30.8886,Dist-,32.0689,Dist-,92.942,89.353,88.003,12853,39.5049,B,27.075,37.571,12853,32.21,4907,19.584,8896,59.229,1253,9.577,139,5.0355,L2Pass
202425,Academic year,National,E92000001,England,Provisional,All,Disadvantaged,Asian or Asian British,All,17018,11429,7618,7774,5522,618,31.6791,C+,31.6878,C+,30.1838,Dist-,28.3719,Merit+,91.075,82.41,80.962,5528,32.5494,C+,9.859,17.041,5528,13.043,1653,37.387,6504,85.655,1923,5.408,130,5.2617,L2Pass+
202324,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British,All,17257,12139,8199,8335,5544,762,30.895,C,30.8733,C,28.8432,Merit+,27.7066,Merit+,90.469,81.876,80.768,5898,31.8113,C+,9.885,15.972,5898,12.513,1798,42.38,6512,86.026,1818,7.261,166,5.1792,L2Pass+
202223,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British,All,16463,11573,7875,7999,5303,790,30.5688,C,30.6007,C,29.1657,Merit+,28.3393,Merit+,91.748,82.375,81.285,5749,31.1509,C,8.575,15.255,5749,11.289,1679,47.052,6155,87.116,1010,8.02,91,5.6163,L2Merit-
202122,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British,All,16823,11588,7646,7746,5325,795,33.9944,C+,34.0161,C+,31.3984,Dist-,28.8427,Merit+,95.124,84.201,83.32,5623,34.4686,C+,12.591,21.216,5623,14.992,1723,46.14,6164,86.437,450,8.667,42,5.6087,L2Merit-
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Asian or Asian British,All,13595,9468,7377,7500,3313,438,37.3421,B-,37.371,B-,32.0325,Dist-,30.3914,Dist-,91.973,86.39,85.2,5798,37.0404,B-,17.903,28.803,5798,20.714,2759,15.912,5463,61.175,838,8.831,85,5.2636,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Asian or Asian British,All,8424,6244,4276,4345,3068,243,31.8258,C+,31.85,C+,31.4889,Dist-,26.9255,Merit+,92.761,82.624,81.404,3031,32.7164,C+,8.083,15.177,3031,10.459,705,34.468,3491,88.026,756,3.307,34,5.216,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British,All,8475,6505,4582,4645,2971,317,31.4938,C,31.4962,C,30.4132,Dist-,26.169,Merit,92.421,81.777,80.84,3216,32.4078,C+,9.297,15.454,3216,10.852,779,40.693,3381,87.933,731,5.335,53,4.7205,L2Pass-
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British,All,8153,6242,4418,4474,2837,295,31.0761,C,31.1389,C,30.1557,Dist-,28.2277,Merit+,93.063,83.137,82.253,3183,31.6337,C,7.132,14.232,3183,9.519,698,42.264,3194,88.885,342,4.971,19,5.6712,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British,All,8335,6384,4414,4461,2871,328,34.4478,C+,34.4789,C+,32.6571,Dist-,28.283,Merit+,96.131,84.481,83.77,3215,34.7589,C+,11.26,20.404,3215,12.97,737,44.505,3237,88.724,161,7.453,13,5.5918,L2Merit-
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Asian or Asian British,All,7035,5331,4273,4327,1847,205,38.1167,B-,38.1476,B-,33.8503,Dist,30.4874,Dist-,93.303,86.497,85.671,3315,37.6913,B-,17.526,29.291,3315,18.854,1283,16.056,2819,65.626,370,8.649,36,5.4923,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Asian or Asian British,All,8594,5185,3342,3429,2454,375,31.4944,C,31.484,C,28.5914,Merit+,29.4552,Merit+,89.045,82.136,80.402,2497,32.3468,C+,12.014,19.303,2497,16.179,948,39.557,3013,82.907,1167,6.769,96,5.2772,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British,All,8782,5634,3617,3690,2573,445,30.1577,C,30.1067,C,27.0691,Merit+,28.948,Merit+,88.214,82.002,80.678,2682,31.0962,C,10.589,16.592,2682,14.504,1019,43.67,3131,83.967,1087,8.556,113,5.3926,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British,All,8310,5331,3457,3525,2466,495,29.9264,C,29.9182,C,28.0546,Merit+,28.4133,Merit+,90.208,81.4,80.057,2566,30.5521,C,10.366,16.524,2566,13.484,981,50.459,2961,85.208,668,9.581,72,5.6015,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British,All,8488,5204,3232,3285,2454,467,33.384,C+,33.3924,C+,29.9462,Merit+,29.2891,Merit+,93.889,83.818,82.709,2408,34.0808,C+,14.369,22.301,2408,17.691,986,47.363,2927,83.908,289,9.343,29,5.6161,L2Merit-
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Asian or Asian British,All,6560,4137,3104,3173,1466,233,36.2975,B-,36.3231,B-,29.8611,Merit+,30.2936,Dist-,90.259,86.244,84.557,2483,36.1713,B-,18.405,28.151,2483,23.198,1476,15.786,2644,56.43,468,8.974,49,5.1011,L2Pass
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Asian or Asian British,All,52045,42785,34274,34807,14037,1691,35.748,B-,35.8281,B-,30.7669,Dist-,30.2248,Dist-,95.143,89.138,88.35,27912,36.4751,B-,18.63,27.741,27912,23.502,3827,44.212,16103,88.294,3264,7.108,281,5.0968,L2Pass
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British,All,49142,41090,32700,33183,12829,1695,35.0706,B-,35.1385,B-,29.9559,Merit+,29.7563,Merit+,94.23,88.853,88.06,26812,35.7405,B-,17.921,26.619,26812,22.43,3884,43.666,14914,87.22,2985,7.571,298,5.4039,L2Pass+
202223,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British,All,46523,38514,30771,31229,12275,1915,34.6023,C+,34.7007,C+,30.0662,Dist-,29.4748,Merit+,95.072,88.814,87.96,25235,35.1402,B-,17.032,25.12,25235,20.741,3895,49.166,14172,87.602,1721,6.798,139,5.6584,L2Merit-
202122,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British,All,44358,36539,28673,29046,11801,1930,38.3476,B,38.4208,B,32.1916,Dist-,31.4707,Dist-,97.115,89.75,89.148,23206,38.9276,B,24.532,34.944,23206,28.122,3818,50.576,13478,87.609,749,8.945,74,5.6844,L2Merit-
202021,Academic year,National,E92000001,England,Final,All,Non-Disadvantaged,Asian or Asian British,All,37023,30615,26336,26778,7546,1170,41.0173,B,41.0651,B,33.0853,Dist-,32.7026,Dist-,94.872,90.686,89.734,22194,40.9217,B,28.517,40.277,22194,32.563,5964,19.618,11956,63.608,1249,8.967,129,5.2177,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,Female,Non-Disadvantaged,Asian or Asian British,All,25394,22021,18078,18322,7095,588,35.6625,B-,35.7563,B-,32.0403,Dist-,29.2115,Merit+,96.09,89.457,88.729,14613,36.4199,B-,16.472,25.888,14613,20.598,1546,38.034,7963,89.338,1162,3.959,63,5.229,L2Pass+
